settled_x,settled_y,settled_z,target_error_xy_m,target_x_error_m,target_y_error_m,radial_distance_m,support_overlap,support_contact_count,support_balance_error_m,bearing_pressure_proxy,placed_disturbance_xy_m,velocity_inf_norm_after_place,height_gain_m,candidate_id,candidate_score,placed_x,placed_y,placed_z,quat_w,quat_x,quat_y,quat_z,assignment_fallback_attempt,assignment_candidate_count,assignment_candidate_rock_index,assignment_selected_primary,gravity,trial,strategy,target_name,rock_index,slot_id,course,role,target_x,target_y,cluster_label,source_kind,assignment_tried_count,best_rejected_rock_index,best_rejected_score,placement_skipped,skip_reason
-0.3456420764263158,-0.010075118559970965,0.059897280281817775,0.013090565322438045,0.0083579235736842,0.010075118559970965,0.34578888503000293,1.0,1.0,0.0,4.182749362506954,0.0,22.526668388011878,0.1242457626597482,5,66.89258402580862,-0.358712521058443,0.0001621811849556416,0.11634848237793041,0.3845088837259144,-0.004009664115597082,0.01339808318130807,0.9230153478120492,0,6,379,1,earth,0,wall_bonded,single_face_wall_4course_v1,379,0,0,base,-0.354,0.0,compact_block_clast,equant_clast,,,,,
-0.20164558090448695,0.00571371153345828,0.06175246136360149,0.0348263206623629,0.03435441909551304,0.00571371153345828,0.2017265148605794,1.0,1.0,0.0,3.806221266191156,0.03199245181873033,36.56567316756476,0.12430461515459547,5,109.1965258603906,-0.22645167146407189,0.0006205340695052123,0.11455215379099398,0.2976071284958416,0.018986958103199936,0.012152260827861213,0.954422241488126,0,6,36,1,earth,0,wall_bonded,single_face_wall_4course_v1,36,1,0,base,-0.236,0.0,elongated_clast,bearing_block_clast,,,,,
0.23320850077882835,0.020452738952382324,0.07268364837979614,0.351803532600181,0.35120850077882837,0.020452738952382324,0.23410365090310548,1.0,1.0,0.0,3.0891189903022087,0.0013505467694107929,7.249486450923948,0.1288846707157241,3,23.9739697331334,-0.10746660383761732,-0.0038340655356564955,0.10820102233592796,-0.8686131153477391,0.004757235702344525,-0.0011501985391846878,0.49546675125349043,3,6,193,0,earth,0,wall_bonded,single_face_wall_4course_v1,-1,2,0,base,-0.118,0.0,skipped,skipped,6,193,23.9739697331334,1,assignment_gate_no_feasible_fallback
-0.001338027153631761,0.007271930613750888,0.05232039389521001,0.00739400375406067,0.001338027153631761,0.007271930613750888,0.00739400375406067,1.0,1.0,0.0,2.7285420695727507,0.00014680783273390036,7.249486450923948,0.10614551522841693,3,21.012047785056765,0.001871676654529931,-0.004430161946948146,0.10582512133320693,-0.867885164319782,0.003380326393847154,0.01844213493027375,0.4964109211190963,0,6,0,1,earth,0,wall_bonded,single_face_wall_4course_v1,0,3,0,base,0.0,0.0,wedge_or_broad_clast,bearing_block_clast,,,,,
0.14846561095054095,-0.017021879992050418,0.06425267212002932,0.034898393215927394,0.030465610950540956,0.017021879992050418,0.14943822146084698,1.0,1.0,0.0,3.904102622828644,0.0005024327298164144,0.16105567447336686,0.13593838858308793,0,-0.01670679492292393,0.118,0.0,0.12368571646305862,0.5098074514787465,0.00880298440896722,0.031656651867401,0.8596608204837459,0,6,290,1,earth,0,wall_bonded,single_face_wall_4course_v1,290,4,0,base,0.118,0.0,compact_block_clast,subangular_block,,,,,
0.9412322455812928,0.15234165989798182,0.07878304763070004,0.7214987883206079,0.7052322455812928,0.15234165989798182,0.9534810545902187,1.0,1.0,0.0,3.1189406068243786,0.026388347348448235,0.4725670322542733,0.13280372759376413,2,6.822590676320048,0.24439639003249583,-0.003364963989935437,0.10602067996306408,0.9615987219333081,0.0035749206904572553,-0.010969267559310963,0.2742166900235976,2,6,85,0,earth,0,wall_bonded,single_face_wall_4course_v1,-1,5,0,base,0.236,0.0,skipped,skipped,6,85,6.822590676320048,1,assignment_gate_no_feasible_fallback
0.34072653949153076,-0.0036442602193442323,0.04964825078006192,0.013764642618542154,0.013273460508469226,0.0036442602193442323,0.3407460276311669,1.0,1.0,0.0,3.4380649347927035,0.00014726940813982326,0.2855653963443197,0.10799394166840764,0,0.17507211555242164,0.354,0.0,0.11034569088834573,0.9416882037717882,0.005144512382925408,-0.033435862508057586,0.3347818752079441,0,6,229,1,earth,0,wall_bonded,single_face_wall_4course_v1,229,6,0,base,0.354,0.0,wedge_or_broad_clast,buttress_clast,,,,,
-0.2803345033135031,0.006374445064913523,0.15933399106175986,0.014670276144922714,0.01466549668649686,0.00037444506491352263,0.28040696727776593,0.4485064617318779,2.0,0.022069920578400737,3.9397799488545697,0.00031779555289406983,0.1245361722339953,0.09918028782343376,0,-0.7160452013009369,-0.295,0.006,0.2524555270708648,0.8794646381361506,0.003989256762292922,-0.020710049909502485,0.47549671915932307,0,6,364,1,earth,0,wall_bonded,single_face_wall_4course_v1,364,7,1,middle,-0.295,0.006,compact_block_clast_4,compact_block_clast,,,,,
-0.08877140323165796,-0.009452808474128646,0.12150380276585086,0.08957161703044551,0.08822859676834204,0.015452808474128646,0.08927327494701968,0.3582804393605288,2.0,0.10862492079601432,4.734964377969551,0.0004524092013415935,0.09393639645921191,0.05736724759969024,1,0.08893986562998643,-0.18405509831085262,0.0063442373528124,0.2484726751430303,-0.9777226994918138,0.05453531778338374,-0.023319974651507112,0.20134646953686303,0,6,44,1,earth,0,wall_bonded,single_face_wall_4course_v1,44,8,1,middle,-0.177,0.006,compact_block_clast_4,course_block_clast,,,,,
0.056111382295048924,-0.021516093732323348,0.14945876423321788,0.11835440738799255,0.11511138229504891,0.027516093732323346,0.06009517045952407,0.5319351920076779,2.0,0.08468335399401637,3.009083327299103,0.0016659784599196833,0.10102942403611664,0.08291293362716866,5,-0.1284823619764124,-0.0518750347217942,0.005167696054698125,0.24606339970314173,0.7152718125678761,-0.007301462564318155,0.0027327631593020768,0.6988028726299014,4,6,197,0,earth,0,wall_bonded,single_face_wall_4course_v1,197,9,1,middle,-0.059,0.006,compact_block_clast_6,wall_block_clast,,,,,
0.31004429395741273,0.027417575189446552,0.15811659940021325,0.25195624631187746,0.25104429395741273,0.02141757518944655,0.3112542170715435,0.6993851535115667,1.0,0.2859913829288775,2.4943764807748123,0.0062856647204601514,0.8027802062471502,0.08038781009730178,2,2.65688590719121,0.06514154874062986,0.005855389873248536,0.25814798786326437,-0.8186189268866831,-0.012368334899068195,0.037487844976529926,0.5729788288529827,0,6,412,1,earth,0,wall_bonded,single_face_wall_4course_v1,412,10,1,middle,0.059,0.006,compact_block_clast_4,compact_block_clast,,,,,
0.25965820145102414,0.07791628730032832,0.09382933633321816,0.10956427632299433,0.08265820145102415,0.07191628730032831,0.2710965315297264,0.201834622596214,2.0,0.12544521380510062,6.146286909132541,0.1537461945852302,0.1383792466194397,0.01842727256800486,4,0.8363967548246701,0.17416866871968384,0.009259778063803868,0.26047471340096257,-0.3980520852630969,-0.0010844674641565652,0.00034988760162963793,0.9173621089442738,3,6,147,0,earth,0,wall_bonded,single_face_wall_4course_v1,147,11,1,middle,0.177,0.006,compact_block_clast_6,course_block_clast,,,,,
0.2730300286778654,-0.02589917787238125,0.14069719180966467,0.03873289543565305,0.021969971322134574,0.03189917787238125,0.27425565440716304,0.5011233289940318,2.0,0.022682920290524378,3.2360085475419047,0.0035560107877358436,0.27491207771242776,0.06072271386648981,5,-0.20530618729938935,0.2961245466246062,0.004149255045982071,0.255902299223001,0.40676522166054413,0.006740577527790572,0.01631946968761475,0.9133620826217581,5,6,39,0,earth,0,wall_bonded,single_face_wall_4course_v1,39,12,1,middle,0.295,0.006,angular_clast_2,course_block_clast,,,,,
-0.2458565554238686,-0.12890403306785486,0.052914604303174885,0.13236494811373462,0.04914344457613137,0.12290403306785486,0.2775998839806105,0.0,0.0,0.1420543276113463,26.76116813213856,0.002352588439394084,0.1747524277629217,-0.1095858349902894,5,1.7787422958144552,-0.2878234266088087,-0.006165671540639749,0.34846936666259415,0.32126752779368833,0.03364603559596587,0.026644085713389498,0.9460154399218357,2,6,8,0,earth,0,wall_bonded,single_face_wall_4course_v1,-1,13,2,middle,-0.295,-0.006,skipped,skipped,3,8,1.7787422958144552,1,assignment_gate_no_feasible_fallback
-0.18057784796209086,-0.006799422014063601,0.19855549458555682,0.0036660703207122645,0.0035778479620908743,0.0007994220140636011,0.18070581427930132,0.8285605382251496,3.0,0.014468557844371614,2.0525676934046158,0.007529689845609432,0.17475242776271088,0.03219140757155228,2,-1.6834818708770487,-0.1783934581454301,-0.00533900883836678,0.3446057189420539,-0.8221168050859609,0.0071159139991741425,0.0046704546294138284,0.5692552234426692,0,6,415,1,earth,0,wall_bonded,single_face_wall_4course_v1,415,14,2,middle,-0.177,-0.006,compact_block_clast_4,equant_clast,,,,,
-0.03687824711377031,-0.018661427700505065,0.21542176163139992,0.025488893702444768,0.02212175288622969,0.012661427700505065,0.04133102943316905,0.6682024154146502,3.0,0.0014981946670596785,2.357286673360845,0.006180875965521176,0.4182699434200188,0.06918867653420074,3,-0.31695244705993925,-0.05077579220716116,-0.005692900180140123,0.3322020124663291,-0.5317801968902619,-0.018021767337006396,0.01833455702380778,0.8464921039892491,2,6,8,0,earth,0,wall_bonded,single_face_wall_4course_v1,8,15,2,middle,-0.059,-0.006,compact_block_clast_4,course_block_clast,,,,,
0.16596223763996593,-0.018807970994275988,0.1914629772290922,0.10772634033484456,0.10696223763996593,0.012807970994275988,0.16702456135367053,0.9586527454184458,3.0,0.10624572976573537,1.7242937737510065,0.006682070430334641,0.10989840222929996,0.032656100998811666,3,-1.3474999788537878,0.06390778212748252,-0.006935754903639517,0.33784552113049887,0.8787909842513963,-0.010797485106669035,-0.039394873827568955,0.4754554282263936,0,6,280,1,earth,0,wall_bonded,single_face_wall_4course_v1,280,16,2,middle,0.059,-0.006,compact_block_clast_4,compact_block_clast,,,,,
0.1572090110851501,0.13554861653141176,0.057468100660302585,0.1429254843762454,0.0197909889148499,0.14154861653141176,0.20757673426940348,0.062035839622288536,0.0,0.14612359327951885,24.12546138174835,0.013293935719365657,0.3536313486592215,-0.10207746513493993,1,2.2306222269547025,0.17491429680336087,-0.003451579047567088,0.33710683156553695,0.9897985679207799,0.023412740587772162,-0.0013965979146595684,0.1405300253839293,1,6,211,0,earth,0,wall_bonded,single_face_wall_4course_v1,-1,17,2,middle,0.177,-0.006,skipped,skipped,2,211,2.2306222269547025,1,assignment_gate_no_feasible_fallback
0.49305500710115197,-0.004709673254950217,0.05373177043660914,0.19805921029062584,0.19805500710115198,0.0012903267450497828,0.4930775000440452,0.0,0.0,0.199782534368277,24.12546138174835,0.013356434334867094,0.3723064400540229,-0.08614869912782139,0,2.9305157034434064,0.295,-0.006,0.317441735334725,0.66765470056539,-0.00982714039006488,-0.012689754833511993,0.7442980573983509,1,6,211,0,earth,0,wall_bonded,single_face_wall_4course_v1,-1,18,2,middle,0.295,-0.006,skipped,skipped,2,211,2.9305157034434064,1,assignment_gate_no_feasible_fallback
-0.2486461876126362,-0.008647375130386546,0.2567281827459128,0.015320024731690925,0.012646187612636223,0.008647375130386546,0.24879651064865022,0.6509595602561047,3.0,0.026658265068881196,1.3101616214575955,0.011294434385282496,0.1898124938635574,0.0321208849888307,4,-1.0007772956810865,-0.2510832199509095,0.0005179083457145752,0.39220515287484764,-0.2624089340979984,-0.0037431107901370266,-0.015370106406071726,0.9648270830859959,4,6,316,0,earth,0,wall_bonded,single_face_wall_4course_v1,316,19,3,cap,-0.236,0.0,compact_block_clast_4,compact_block_clast,,,,,
-0.12888587498580636,0.0062617183983965366,0.2659459956727676,0.012558319613205523,0.01088587498580637,0.0062617183983965366,0.12903789322581846,0.5210363884845138,4.0,0.046589013399222,2.2948316350706937,0.01169599405691694,0.14805326581312991,0.04632040324194997,3,-0.7867405416436815,-0.12925584385018682,0.0021288542210541137,0.3971868582011121,0.87329457377932,-0.0012873615263332807,0.012869240557453906,0.48702085453845917,2,6,211,0,earth,0,wall_bonded,single_face_wall_4course_v1,211,20,3,cap,-0.118,0.0,compact_block_clast_4,equant_clast,,,,,
0.18685428302695095,0.23404256696500914,0.05009178642115703,0.2994836326697783,0.18685428302695095,0.23404256696500914,0.2994836326697783,0.0,0.0,0.29865474912699924,21.608942616214517,0.16708952156939683,7.931296711046819,-0.17436515249776133,0,26.541790662224994,0.0,0.0,0.39235551171301136,-0.9051067957098728,0.004629140256626277,-0.057193491416552535,0.4212946284488752,5,6,239,0,earth,0,wall_bonded,single_face_wall_4course_v1,-1,21,3,cap,0.0,0.0,skipped,skipped,4,239,26.541790662224994,1,assignment_gate_no_feasible_fallback
0.08189268705418291,-0.032106044280824884,0.24764871154851884,0.04831703765266925,0.03610731294581708,0.032106044280824884,0.08796141354205618,0.8017192645465223,4.0,0.056442002750652684,1.1620650835750725,0.07217981388452184,8.555082430711392,0.019873294689896737,2,23.9597415515444,0.11499866653857493,-0.0036487184961291764,0.38903703377330767,0.4791625219101498,-0.014816498940144628,0.04792450938976094,0.8762916126242524,1,6,148,0,earth,0,wall_bonded,single_face_wall_4course_v1,148,22,3,cap,0.118,0.0,compact_block_clast_4,compact_block_clast,,,,,
0.5743447884495454,0.1799513057031602,0.05501966057011701,0.38322273979402616,0.3383447884495454,0.1799513057031602,0.6018757416970926,0.0,0.0,0.41238947622000616,24.074535842693507,0.15753984741285304,0.12356156094663785,-0.13928525979108283,5,3.8299715600163093,0.2385003231724921,-0.00860438876635715,0.3676596789972029,-0.8314933265975608,0.027762838912428117,-0.009933802949365633,0.5547516490811071,3,6,71,0,earth,0,wall_bonded,single_face_wall_4course_v1,-1,23,3,cap,0.236,0.0,skipped,skipped,3,71,3.8299715600163093,1,assignment_gate_no_feasible_fallback
